"consumerID","mode","choice","week","discount","targeting","distance","gender","income"
260,3,1,9,0,1,4.99,0,179.54
260,4,0,9,0,1,4.38,0,179.54
260,0,0,9,0,0,0,0,179.54
260,1,0,10,0,0,7.27,0,179.54
260,2,0,10,0,0,2.92,0,179.54
260,3,1,10,0,0,4.99,0,179.54
260,4,0,10,0,0,4.38,0,179.54
260,0,0,10,0,0,0,0,179.54
260,1,0,11,5,0,7.27,0,179.54
260,2,0,11,0,0,2.92,0,179.54
260,3,1,11,0,0,4.99,0,179.54
260,4,0,11,0,1,4.38,0,179.54
260,0,0,11,0,0,0,0,179.54
260,1,0,12,0,0,7.27,0,179.54
260,2,0,12,0,0,2.92,0,179.54
260,3,1,12,0,0,4.99,0,179.54
260,4,0,12,0,0,4.38,0,179.54
260,0,0,12,0,0,0,0,179.54
261,1,0,1,0,0,3.08,1,29.93
261,2,1,1,0,0,0.59,1,29.93
261,3,0,1,0,0,4.95,1,29.93
261,4,0,1,0,0,7.12,1,29.93
261,0,0,1,0,0,0,1,29.93
261,1,0,2,0,0,3.08,1,29.93
261,2,1,2,0,0,0.59,1,29.93
261,3,0,2,0,1,4.95,1,29.93
261,4,0,2,0,0,7.12,1,29.93
261,0,0,2,0,0,0,1,29.93
261,1,0,3,0,0,3.08,1,29.93
261,2,1,3,0,0,0.59,1,29.93
261,3,0,3,0,1,4.95,1,29.93
261,4,0,3,0,0,7.12,1,29.93
261,0,0,3,0,0,0,1,29.93
261,1,0,4,0,1,3.08,1,29.93
261,2,0,4,0,0,0.59,1,29.93
261,3,1,4,0,0,4.95,1,29.93
261,4,0,4,0,0,7.12,1,29.93
261,0,0,4,0,0,0,1,29.93
261,1,1,5,0,0,3.08,1,29.93
261,2,0,5,0,0,0.59,1,29.93
261,3,0,5,0,0,4.95,1,29.93
261,4,0,5,0,1,7.12,1,29.93
261,0,0,5,0,0,0,1,29.93
261,1,0,6,0,1,3.08,1,29.93
261,2,0,6,0,1,0.59,1,29.93
261,3,0,6,0,1,4.95,1,29.93
261,4,1,6,0,0,7.12,1,29.93
261,0,0,6,0,0,0,1,29.93
261,1,0,7,0,1,3.08,1,29.93
261,2,0,7,0,1,0.59,1,29.93
261,3,0,7,0,0,4.95,1,29.93
261,4,0,7,0,0,7.12,1,29.93
261,0,1,7,0,0,0,1,29.93
261,1,0,8,0,0,3.08,1,29.93
261,2,0,8,0,0,0.59,1,29.93
261,3,1,8,0,0,4.95,1,29.93
261,4,0,8,0,1,7.12,1,29.93
261,0,0,8,0,0,0,1,29.93
261,1,0,9,0,1,3.08,1,29.93
261,2,1,9,0,0,0.59,1,29.93
261,3,0,9,0,1,4.95,1,29.93
261,4,0,9,0,0,7.12,1,29.93
261,0,0,9,0,0,0,1,29.93
261,1,0,10,0,0,3.08,1,29.93
261,2,0,10,0,1,0.59,1,29.93
261,3,1,10,1,1,4.95,1,29.93
261,4,0,10,0,0,7.12,1,29.93
261,0,0,10,0,0,0,1,29.93
261,1,0,11,0,0,3.08,1,29.93
261,2,0,11,0,0,0.59,1,29.93
261,3,0,11,0,1,4.95,1,29.93
261,4,0,11,0,1,7.12,1,29.93
261,0,1,11,0,0,0,1,29.93
261,1,0,12,0,0,3.08,1,29.93
261,2,0,12,0,1,0.59,1,29.93
261,3,1,12,0,0,4.95,1,29.93
261,4,0,12,0,1,7.12,1,29.93
261,0,0,12,0,0,0,1,29.93
262,1,0,1,0,1,3.83,1,59.93
262,2,0,1,3,0,5.48,1,59.93
262,3,1,1,0,0,8.4,1,59.93
262,4,0,1,0,0,8.47,1,59.93
262,0,0,1,0,0,0,1,59.93
262,1,0,2,0,1,3.83,1,59.93
262,2,0,2,0,0,5.48,1,59.93
262,3,1,2,0,1,8.4,1,59.93
262,4,0,2,0,0,8.47,1,59.93
262,0,0,2,0,0,0,1,59.93
262,1,0,3,0,0,3.83,1,59.93
262,2,0,3,0,0,5.48,1,59.93
262,3,1,3,0,1,8.4,1,59.93
262,4,0,3,0,1,8.47,1,59.93
262,0,0,3,0,0,0,1,59.93
262,1,1,4,0,1,3.83,1,59.93
262,2,0,4,0,0,5.48,1,59.93
262,3,0,4,5,0,8.4,1,59.93
262,4,0,4,0,0,8.47,1,59.93
262,0,0,4,0,0,0,1,59.93
262,1,0,5,0,1,3.83,1,59.93
262,2,0,5,0,0,5.48,1,59.93
262,3,1,5,0,0,8.4,1,59.93
262,4,0,5,0,1,8.47,1,59.93
262,0,0,5,0,0,0,1,59.93
262,1,1,6,0,0,3.83,1,59.93
262,2,0,6,0,0,5.48,1,59.93
262,3,0,6,0,0,8.4,1,59.93
262,4,0,6,0,1,8.47,1,59.93
262,0,0,6,0,0,0,1,59.93
262,1,1,7,0,0,3.83,1,59.93
262,2,0,7,0,0,5.48,1,59.93
262,3,0,7,0,1,8.4,1,59.93
262,4,0,7,0,0,8.47,1,59.93
262,0,0,7,0,0,0,1,59.93
262,1,0,8,0,1,3.83,1,59.93
262,2,0,8,0,0,5.48,1,59.93
262,3,0,8,0,0,8.4,1,59.93
262,4,0,8,0,0,8.47,1,59.93
262,0,1,8,0,0,0,1,59.93
262,1,0,9,0,0,3.83,1,59.93
262,2,0,9,0,1,5.48,1,59.93
262,3,0,9,0,1,8.4,1,59.93
262,4,0,9,0,1,8.47,1,59.93
262,0,1,9,0,0,0,1,59.93
262,1,0,10,0,0,3.83,1,59.93
262,2,0,10,0,0,5.48,1,59.93
262,3,1,10,0,0,8.4,1,59.93
262,4,0,10,0,1,8.47,1,59.93
262,0,0,10,0,0,0,1,59.93
262,1,0,11,0,0,3.83,1,59.93
262,2,0,11,0,1,5.48,1,59.93
262,3,1,11,4,0,8.4,1,59.93
262,4,0,11,0,1,8.47,1,59.93
262,0,0,11,0,0,0,1,59.93
262,1,1,12,0,0,3.83,1,59.93
262,2,0,12,0,1,5.48,1,59.93
262,3,0,12,0,0,8.4,1,59.93
262,4,0,12,0,0,8.47,1,59.93
262,0,0,12,0,0,0,1,59.93
263,1,0,1,4,1,7.06,1,38.62
263,2,0,1,0,1,3.25,1,38.62
263,3,0,1,0,0,2.18,1,38.62
263,4,0,1,4,0,2.4,1,38.62
263,0,1,1,0,0,0,1,38.62
263,1,0,2,3,0,7.06,1,38.62
263,2,0,2,0,1,3.25,1,38.62
263,3,1,2,0,0,2.18,1,38.62
263,4,0,2,0,0,2.4,1,38.62
263,0,0,2,0,0,0,1,38.62
263,1,0,3,0,0,7.06,1,38.62
263,2,0,3,3,0,3.25,1,38.62
263,3,1,3,0,1,2.18,1,38.62
263,4,0,3,3,0,2.4,1,38.62
263,0,0,3,0,0,0,1,38.62
263,1,0,4,0,0,7.06,1,38.62
263,2,1,4,0,0,3.25,1,38.62
263,3,0,4,0,0,2.18,1,38.62
263,4,0,4,0,1,2.4,1,38.62
263,0,0,4,0,0,0,1,38.62
263,1,0,5,0,0,7.06,1,38.62
263,2,0,5,0,0,3.25,1,38.62
263,3,1,5,0,1,2.18,1,38.62
263,4,0,5,0,0,2.4,1,38.62
263,0,0,5,0,0,0,1,38.62
263,1,0,6,0,1,7.06,1,38.62
263,2,0,6,0,0,3.25,1,38.62
263,3,1,6,0,0,2.18,1,38.62
263,4,0,6,0,0,2.4,1,38.62
263,0,0,6,0,0,0,1,38.62
263,1,0,7,0,0,7.06,1,38.62
263,2,0,7,0,0,3.25,1,38.62
263,3,1,7,0,0,2.18,1,38.62
263,4,0,7,0,1,2.4,1,38.62
263,0,0,7,0,0,0,1,38.62
263,1,0,8,3,0,7.06,1,38.62
263,2,0,8,0,0,3.25,1,38.62
263,3,1,8,0,0,2.18,1,38.62
263,4,0,8,0,0,2.4,1,38.62
263,0,0,8,0,0,0,1,38.62
263,1,0,9,0,0,7.06,1,38.62
263,2,0,9,0,0,3.25,1,38.62
263,3,1,9,1,0,2.18,1,38.62
263,4,0,9,0,0,2.4,1,38.62
263,0,0,9,0,0,0,1,38.62
263,1,0,10,0,0,7.06,1,38.62
263,2,1,10,0,0,3.25,1,38.62
263,3,0,10,0,1,2.18,1,38.62
263,4,0,10,0,1,2.4,1,38.62
263,0,0,10,0,0,0,1,38.62
263,1,0,11,0,1,7.06,1,38.62
263,2,0,11,0,0,3.25,1,38.62
263,3,1,11,0,1,2.18,1,38.62
263,4,0,11,0,0,2.4,1,38.62
263,0,0,11,0,0,0,1,38.62
263,1,0,12,0,0,7.06,1,38.62
263,2,1,12,0,0,3.25,1,38.62
263,3,0,12,0,1,2.18,1,38.62
263,4,0,12,0,1,2.4,1,38.62
263,0,0,12,0,0,0,1,38.62
264,1,0,1,0,0,2.15,0,67.63
264,2,0,1,0,0,4.99,0,67.63
264,3,1,1,0,1,11.85,0,67.63
264,4,0,1,0,0,1.99,0,67.63
264,0,0,1,0,0,0,0,67.63
264,1,1,2,0,1,2.15,0,67.63
264,2,0,2,0,0,4.99,0,67.63
264,3,0,2,0,0,11.85,0,67.63
264,4,0,2,0,0,1.99,0,67.63
264,0,0,2,0,0,0,0,67.63
264,1,0,3,0,0,2.15,0,67.63
264,2,0,3,1,0,4.99,0,67.63
264,3,0,3,0,0,11.85,0,67.63
264,4,1,3,0,1,1.99,0,67.63
264,0,0,3,0,0,0,0,67.63
264,1,0,4,0,1,2.15,0,67.63
264,2,0,4,0,0,4.99,0,67.63
264,3,1,4,0,0,11.85,0,67.63
264,4,0,4,4,0,1.99,0,67.63
264,0,0,4,0,0,0,0,67.63
264,1,0,5,0,0,2.15,0,67.63
264,2,0,5,0,0,4.99,0,67.63
264,3,1,5,0,1,11.85,0,67.63
264,4,0,5,0,0,1.99,0,67.63
264,0,0,5,0,0,0,0,67.63
264,1,1,6,0,0,2.15,0,67.63
264,2,0,6,0,0,4.99,0,67.63
264,3,0,6,0,0,11.85,0,67.63
264,4,0,6,0,0,1.99,0,67.63
264,0,0,6,0,0,0,0,67.63
264,1,0,7,0,1,2.15,0,67.63
264,2,0,7,4,0,4.99,0,67.63
264,3,1,7,0,0,11.85,0,67.63
264,4,0,7,0,0,1.99,0,67.63
264,0,0,7,0,0,0,0,67.63
264,1,0,8,0,1,2.15,0,67.63
264,2,0,8,0,0,4.99,0,67.63
264,3,0,8,0,0,11.85,0,67.63
264,4,1,8,0,0,1.99,0,67.63
264,0,0,8,0,0,0,0,67.63
264,1,1,9,0,0,2.15,0,67.63
264,2,0,9,0,0,4.99,0,67.63
264,3,0,9,0,0,11.85,0,67.63
264,4,0,9,0,0,1.99,0,67.63
264,0,0,9,0,0,0,0,67.63
264,1,0,10,0,0,2.15,0,67.63
264,2,0,10,0,1,4.99,0,67.63
264,3,0,10,0,1,11.85,0,67.63
264,4,1,10,0,1,1.99,0,67.63
264,0,0,10,0,0,0,0,67.63
264,1,1,11,0,1,2.15,0,67.63
264,2,0,11,0,1,4.99,0,67.63
264,3,0,11,0,1,11.85,0,67.63
264,4,0,11,0,0,1.99,0,67.63
264,0,0,11,0,0,0,0,67.63
264,1,1,12,0,0,2.15,0,67.63
264,2,0,12,0,1,4.99,0,67.63
264,3,0,12,0,0,11.85,0,67.63
264,4,0,12,0,0,1.99,0,67.63
264,0,0,12,0,0,0,0,67.63
265,1,0,1,0,0,4.11,1,68.05
265,2,0,1,0,0,5.24,1,68.05
265,3,1,1,4,0,3.42,1,68.05
265,4,0,1,0,0,0.76,1,68.05
265,0,0,1,0,0,0,1,68.05
265,1,1,2,0,0,4.11,1,68.05
265,2,0,2,0,0,5.24,1,68.05
265,3,0,2,2,0,3.42,1,68.05
265,4,0,2,0,0,0.76,1,68.05
265,0,0,2,0,0,0,1,68.05
265,1,0,3,0,0,4.11,1,68.05
265,2,0,3,0,1,5.24,1,68.05
265,3,0,3,0,1,3.42,1,68.05
265,4,1,3,0,0,0.76,1,68.05
265,0,0,3,0,0,0,1,68.05
265,1,0,4,0,0,4.11,1,68.05
265,2,0,4,0,0,5.24,1,68.05
265,3,1,4,0,0,3.42,1,68.05
265,4,0,4,0,1,0.76,1,68.05
265,0,0,4,0,0,0,1,68.05
265,1,0,5,0,0,4.11,1,68.05
265,2,0,5,0,0,5.24,1,68.05
265,3,1,5,0,1,3.42,1,68.05
265,4,0,5,0,1,0.76,1,68.05
265,0,0,5,0,0,0,1,68.05
265,1,0,6,2,0,4.11,1,68.05
265,2,0,6,0,1,5.24,1,68.05
265,3,1,6,0,0,3.42,1,68.05
265,4,0,6,0,0,0.76,1,68.05
265,0,0,6,0,0,0,1,68.05
265,1,0,7,1,0,4.11,1,68.05
265,2,0,7,0,0,5.24,1,68.05
265,3,1,7,0,0,3.42,1,68.05
265,4,0,7,0,0,0.76,1,68.05
265,0,0,7,0,0,0,1,68.05
265,1,0,8,0,0,4.11,1,68.05
265,2,0,8,0,1,5.24,1,68.05
265,3,1,8,0,0,3.42,1,68.05
265,4,0,8,0,0,0.76,1,68.05
265,0,0,8,0,0,0,1,68.05
265,1,0,9,0,0,4.11,1,68.05
265,2,0,9,3,1,5.24,1,68.05
265,3,1,9,0,0,3.42,1,68.05
265,4,0,9,0,1,0.76,1,68.05
265,0,0,9,0,0,0,1,68.05
265,1,0,10,0,0,4.11,1,68.05
265,2,0,10,0,0,5.24,1,68.05
265,3,0,10,0,1,3.42,1,68.05
265,4,0,10,0,0,0.76,1,68.05
265,0,1,10,0,0,0,1,68.05
265,1,0,11,0,1,4.11,1,68.05
265,2,0,11,0,0,5.24,1,68.05
265,3,1,11,0,0,3.42,1,68.05
265,4,0,11,4,1,0.76,1,68.05
265,0,0,11,0,0,0,1,68.05
265,1,0,12,1,0,4.11,1,68.05
265,2,0,12,4,0,5.24,1,68.05
265,3,1,12,5,0,3.42,1,68.05
265,4,0,12,0,1,0.76,1,68.05
265,0,0,12,0,0,0,1,68.05
266,1,0,1,0,0,0.39,0,95.94
266,2,0,1,0,0,3.5,0,95.94
266,3,1,1,0,1,6.29,0,95.94
266,4,0,1,0,0,4.23,0,95.94
266,0,0,1,0,0,0,0,95.94
266,1,0,2,4,1,0.39,0,95.94
266,2,0,2,0,1,3.5,0,95.94
266,3,1,2,0,0,6.29,0,95.94
266,4,0,2,0,0,4.23,0,95.94
266,0,0,2,0,0,0,0,95.94
266,1,0,3,0,0,0.39,0,95.94
266,2,0,3,4,0,3.5,0,95.94
266,3,1,3,0,1,6.29,0,95.94
266,4,0,3,0,0,4.23,0,95.94
266,0,0,3,0,0,0,0,95.94
266,1,0,4,0,0,0.39,0,95.94
266,2,0,4,0,0,3.5,0,95.94
266,3,1,4,0,1,6.29,0,95.94
266,4,0,4,0,0,4.23,0,95.94
266,0,0,4,0,0,0,0,95.94
266,1,0,5,0,0,0.39,0,95.94
266,2,0,5,0,1,3.5,0,95.94
266,3,1,5,0,0,6.29,0,95.94
266,4,0,5,0,0,4.23,0,95.94
266,0,0,5,0,0,0,0,95.94
266,1,0,6,0,0,0.39,0,95.94
266,2,0,6,0,1,3.5,0,95.94
266,3,1,6,0,0,6.29,0,95.94
266,4,0,6,4,0,4.23,0,95.94
266,0,0,6,0,0,0,0,95.94
266,1,0,7,0,1,0.39,0,95.94
266,2,0,7,0,0,3.5,0,95.94
266,3,1,7,0,1,6.29,0,95.94
266,4,0,7,0,0,4.23,0,95.94
266,0,0,7,0,0,0,0,95.94
266,1,0,8,0,1,0.39,0,95.94
266,2,0,8,0,1,3.5,0,95.94
266,3,1,8,0,0,6.29,0,95.94
266,4,0,8,0,0,4.23,0,95.94
266,0,0,8,0,0,0,0,95.94
266,1,0,9,0,1,0.39,0,95.94
266,2,0,9,0,1,3.5,0,95.94
266,3,1,9,0,1,6.29,0,95.94
266,4,0,9,3,0,4.23,0,95.94
266,0,0,9,0,0,0,0,95.94
266,1,1,10,0,1,0.39,0,95.94
266,2,0,10,0,0,3.5,0,95.94
266,3,0,10,0,0,6.29,0,95.94
266,4,0,10,0,0,4.23,0,95.94
266,0,0,10,0,0,0,0,95.94
266,1,0,11,0,1,0.39,0,95.94
266,2,0,11,0,1,3.5,0,95.94
266,3,1,11,0,1,6.29,0,95.94
266,4,0,11,0,0,4.23,0,95.94
266,0,0,11,0,0,0,0,95.94
266,1,0,12,0,0,0.39,0,95.94
266,2,0,12,0,0,3.5,0,95.94
266,3,1,12,0,0,6.29,0,95.94
266,4,0,12,0,0,4.23,0,95.94
266,0,0,12,0,0,0,0,95.94
267,1,1,1,0,0,1.83,0,33.39
267,2,0,1,5,0,8.52,0,33.39
267,3,0,1,0,0,6.31,0,33.39
267,4,0,1,0,0,6.99,0,33.39
267,0,0,1,0,0,0,0,33.39
267,1,0,2,0,0,1.83,0,33.39
267,2,0,2,0,0,8.52,0,33.39
267,3,0,2,0,0,6.31,0,33.39
267,4,0,2,4,1,6.99,0,33.39
267,0,1,2,0,0,0,0,33.39
267,1,0,3,0,0,1.83,0,33.39
267,2,0,3,0,0,8.52,0,33.39
267,3,0,3,5,0,6.31,0,33.39
267,4,0,3,0,0,6.99,0,33.39
267,0,1,3,0,0,0,0,33.39
267,1,0,4,0,1,1.83,0,33.39
267,2,0,4,0,0,8.52,0,33.39
267,3,0,4,0,0,6.31,0,33.39
267,4,0,4,0,0,6.99,0,33.39
267,0,1,4,0,0,0,0,33.39
267,1,1,5,0,0,1.83,0,33.39
267,2,0,5,0,0,8.52,0,33.39
267,3,0,5,0,1,6.31,0,33.39
267,4,0,5,0,0,6.99,0,33.39
267,0,0,5,0,0,0,0,33.39
267,1,1,6,0,0,1.83,0,33.39
267,2,0,6,0,1,8.52,0,33.39
267,3,0,6,0,0,6.31,0,33.39
267,4,0,6,0,0,6.99,0,33.39
267,0,0,6,0,0,0,0,33.39
267,1,1,7,0,0,1.83,0,33.39
267,2,0,7,0,0,8.52,0,33.39
267,3,0,7,0,0,6.31,0,33.39
267,4,0,7,0,0,6.99,0,33.39
267,0,0,7,0,0,0,0,33.39
267,1,0,8,0,1,1.83,0,33.39
267,2,0,8,0,0,8.52,0,33.39
267,3,1,8,0,0,6.31,0,33.39
267,4,0,8,0,0,6.99,0,33.39
267,0,0,8,0,0,0,0,33.39
267,1,1,9,0,0,1.83,0,33.39
267,2,0,9,0,0,8.52,0,33.39
267,3,0,9,0,0,6.31,0,33.39
267,4,0,9,0,1,6.99,0,33.39
267,0,0,9,0,0,0,0,33.39
267,1,0,10,0,0,1.83,0,33.39
267,2,0,10,0,0,8.52,0,33.39
267,3,0,10,0,0,6.31,0,33.39
267,4,1,10,0,0,6.99,0,33.39
267,0,0,10,0,0,0,0,33.39
267,1,0,11,0,1,1.83,0,33.39
267,2,0,11,0,0,8.52,0,33.39
267,3,0,11,0,0,6.31,0,33.39
267,4,0,11,0,1,6.99,0,33.39
267,0,1,11,0,0,0,0,33.39
267,1,0,12,0,1,1.83,0,33.39
267,2,0,12,0,0,8.52,0,33.39
267,3,0,12,0,0,6.31,0,33.39
267,4,0,12,0,1,6.99,0,33.39
267,0,1,12,0,0,0,0,33.39
268,1,0,1,0,0,4.64,0,170.15
268,2,0,1,3,0,3.35,0,170.15
268,3,1,1,0,0,3.39,0,170.15
268,4,0,1,0,0,7.28,0,170.15
268,0,0,1,0,0,0,0,170.15
268,1,0,2,1,1,4.64,0,170.15
268,2,0,2,0,0,3.35,0,170.15
268,3,1,2,0,1,3.39,0,170.15
268,4,0,2,0,0,7.28,0,170.15
268,0,0,2,0,0,0,0,170.15
268,1,0,3,0,0,4.64,0,170.15
268,2,0,3,0,0,3.35,0,170.15
268,3,1,3,0,0,3.39,0,170.15
268,4,0,3,0,0,7.28,0,170.15
268,0,0,3,0,0,0,0,170.15
268,1,0,4,0,0,4.64,0,170.15
268,2,0,4,0,1,3.35,0,170.15
268,3,1,4,0,0,3.39,0,170.15
268,4,0,4,0,0,7.28,0,170.15
268,0,0,4,0,0,0,0,170.15
268,1,0,5,0,0,4.64,0,170.15
268,2,0,5,3,0,3.35,0,170.15
268,3,1,5,0,0,3.39,0,170.15
268,4,0,5,0,1,7.28,0,170.15
268,0,0,5,0,0,0,0,170.15
268,1,0,6,0,1,4.64,0,170.15
268,2,0,6,0,0,3.35,0,170.15
268,3,1,6,0,0,3.39,0,170.15
268,4,0,6,0,0,7.28,0,170.15
268,0,0,6,0,0,0,0,170.15
268,1,0,7,0,0,4.64,0,170.15
268,2,0,7,0,0,3.35,0,170.15
268,3,1,7,2,0,3.39,0,170.15
268,4,0,7,0,0,7.28,0,170.15
268,0,0,7,0,0,0,0,170.15
268,1,0,8,0,0,4.64,0,170.15
268,2,0,8,0,0,3.35,0,170.15
268,3,1,8,5,0,3.39,0,170.15
268,4,0,8,0,1,7.28,0,170.15
268,0,0,8,0,0,0,0,170.15
268,1,0,9,0,0,4.64,0,170.15
268,2,0,9,0,0,3.35,0,170.15
268,3,1,9,0,0,3.39,0,170.15
268,4,0,9,3,0,7.28,0,170.15
268,0,0,9,0,0,0,0,170.15
268,1,0,10,0,0,4.64,0,170.15
268,2,0,10,0,0,3.35,0,170.15
268,3,1,10,0,1,3.39,0,170.15
268,4,0,10,5,0,7.28,0,170.15
268,0,0,10,0,0,0,0,170.15
268,1,0,11,1,0,4.64,0,170.15
268,2,0,11,0,1,3.35,0,170.15
268,3,1,11,0,0,3.39,0,170.15
268,4,0,11,0,1,7.28,0,170.15
268,0,0,11,0,0,0,0,170.15
268,1,0,12,0,0,4.64,0,170.15
268,2,0,12,0,0,3.35,0,170.15
268,3,1,12,0,1,3.39,0,170.15
268,4,0,12,0,1,7.28,0,170.15
268,0,0,12,0,0,0,0,170.15
269,1,0,1,1,1,7.14,1,59.03
269,2,0,1,0,0,5.13,1,59.03
269,3,1,1,0,0,7.61,1,59.03
269,4,0,1,0,1,1.19,1,59.03
269,0,0,1,0,0,0,1,59.03
269,1,0,2,0,0,7.14,1,59.03
269,2,0,2,0,0,5.13,1,59.03
269,3,0,2,0,0,7.61,1,59.03
269,4,0,2,0,0,1.19,1,59.03
269,0,1,2,0,0,0,1,59.03
269,1,0,3,0,0,7.14,1,59.03
269,2,0,3,0,0,5.13,1,59.03
269,3,1,3,0,1,7.61,1,59.03
269,4,0,3,0,0,1.19,1,59.03
269,0,0,3,0,0,0,1,59.03
269,1,0,4,0,1,7.14,1,59.03
269,2,1,4,0,0,5.13,1,59.03
269,3,0,4,2,0,7.61,1,59.03
269,4,0,4,0,0,1.19,1,59.03
269,0,0,4,0,0,0,1,59.03
269,1,0,5,0,1,7.14,1,59.03
269,2,1,5,4,1,5.13,1,59.03
269,3,0,5,0,0,7.61,1,59.03
269,4,0,5,0,0,1.19,1,59.03
269,0,0,5,0,0,0,1,59.03
269,1,0,6,0,0,7.14,1,59.03
269,2,0,6,0,1,5.13,1,59.03
269,3,1,6,0,0,7.61,1,59.03
269,4,0,6,0,0,1.19,1,59.03
269,0,0,6,0,0,0,1,59.03
269,1,0,7,0,0,7.14,1,59.03
269,2,0,7,0,0,5.13,1,59.03
269,3,1,7,0,0,7.61,1,59.03
269,4,0,7,0,1,1.19,1,59.03
269,0,0,7,0,0,0,1,59.03
269,1,0,8,0,0,7.14,1,59.03
269,2,0,8,0,0,5.13,1,59.03
269,3,0,8,0,0,7.61,1,59.03
269,4,1,8,0,1,1.19,1,59.03
269,0,0,8,0,0,0,1,59.03
269,1,0,9,0,1,7.14,1,59.03
269,2,0,9,0,0,5.13,1,59.03
269,3,0,9,0,1,7.61,1,59.03
269,4,1,9,0,0,1.19,1,59.03
269,0,0,9,0,0,0,1,59.03
269,1,0,10,0,0,7.14,1,59.03
269,2,0,10,0,0,5.13,1,59.03
269,3,0,10,0,1,7.61,1,59.03
269,4,1,10,0,0,1.19,1,59.03
269,0,0,10,0,0,0,1,59.03
269,1,0,11,0,0,7.14,1,59.03
269,2,0,11,0,1,5.13,1,59.03
269,3,1,11,0,0,7.61,1,59.03
269,4,0,11,0,0,1.19,1,59.03
269,0,0,11,0,0,0,1,59.03
269,1,0,12,4,0,7.14,1,59.03
269,2,0,12,0,0,5.13,1,59.03
269,3,0,12,0,0,7.61,1,59.03
269,4,1,12,0,1,1.19,1,59.03
269,0,0,12,0,0,0,1,59.03
270,1,0,1,0,0,3.99,0,61.62
270,2,0,1,0,0,6.92,0,61.62
270,3,1,1,5,0,2.99,0,61.62
270,4,0,1,0,0,5.99,0,61.62
270,0,0,1,0,0,0,0,61.62
270,1,0,2,0,0,3.99,0,61.62
270,2,0,2,0,1,6.92,0,61.62
270,3,1,2,0,0,2.99,0,61.62
270,4,0,2,0,0,5.99,0,61.62
270,0,0,2,0,0,0,0,61.62
270,1,0,3,0,0,3.99,0,61.62
270,2,0,3,0,1,6.92,0,61.62
270,3,1,3,0,0,2.99,0,61.62
270,4,0,3,0,0,5.99,0,61.62
270,0,0,3,0,0,0,0,61.62
270,1,0,4,4,0,3.99,0,61.62
270,2,0,4,0,1,6.92,0,61.62
270,3,1,4,0,0,2.99,0,61.62
270,4,0,4,0,0,5.99,0,61.62
270,0,0,4,0,0,0,0,61.62
270,1,0,5,0,1,3.99,0,61.62
270,2,0,5,0,0,6.92,0,61.62
270,3,1,5,0,1,2.99,0,61.62
270,4,0,5,0,0,5.99,0,61.62
270,0,0,5,0,0,0,0,61.62
270,1,0,6,0,1,3.99,0,61.62
270,2,0,6,0,1,6.92,0,61.62
270,3,1,6,0,0,2.99,0,61.62
270,4,0,6,0,0,5.99,0,61.62
270,0,0,6,0,0,0,0,61.62
270,1,0,7,0,0,3.99,0,61.62
270,2,0,7,0,0,6.92,0,61.62
270,3,1,7,0,0,2.99,0,61.62
270,4,0,7,0,0,5.99,0,61.62
270,0,0,7,0,0,0,0,61.62
270,1,0,8,0,0,3.99,0,61.62
270,2,0,8,1,0,6.92,0,61.62
270,3,0,8,0,0,2.99,0,61.62
270,4,1,8,0,1,5.99,0,61.62
270,0,0,8,0,0,0,0,61.62
270,1,0,9,0,0,3.99,0,61.62
270,2,0,9,0,0,6.92,0,61.62
270,3,1,9,0,1,2.99,0,61.62
270,4,0,9,0,1,5.99,0,61.62
270,0,0,9,0,0,0,0,61.62
270,1,0,10,0,1,3.99,0,61.62
270,2,0,10,0,1,6.92,0,61.62
270,3,1,10,0,0,2.99,0,61.62
270,4,0,10,0,1,5.99,0,61.62
270,0,0,10,0,0,0,0,61.62
270,1,0,11,0,0,3.99,0,61.62
270,2,0,11,1,1,6.92,0,61.62
270,3,1,11,0,0,2.99,0,61.62
270,4,0,11,0,1,5.99,0,61.62
270,0,0,11,0,0,0,0,61.62
270,1,0,12,0,1,3.99,0,61.62
270,2,0,12,0,1,6.92,0,61.62
270,3,1,12,5,0,2.99,0,61.62
270,4,0,12,0,1,5.99,0,61.62
270,0,0,12,0,0,0,0,61.62
271,1,0,1,0,0,5.43,1,65.38
271,2,0,1,0,1,4.81,1,65.38
271,3,0,1,0,0,4.99,1,65.38
271,4,1,1,0,0,0.26,1,65.38
271,0,0,1,0,0,0,1,65.38
271,1,1,2,5,0,5.43,1,65.38
271,2,0,2,0,1,4.81,1,65.38
271,3,0,2,0,1,4.99,1,65.38
271,4,0,2,0,0,0.26,1,65.38
271,0,0,2,0,0,0,1,65.38
271,1,0,3,5,0,5.43,1,65.38
271,2,0,3,0,0,4.81,1,65.38
271,3,1,3,0,1,4.99,1,65.38
271,4,0,3,0,0,0.26,1,65.38
271,0,0,3,0,0,0,1,65.38
271,1,0,4,2,0,5.43,1,65.38
271,2,0,4,0,0,4.81,1,65.38
271,3,0,4,0,0,4.99,1,65.38
271,4,1,4,0,0,0.26,1,65.38
271,0,0,4,0,0,0,1,65.38
271,1,0,5,0,0,5.43,1,65.38
271,2,0,5,0,1,4.81,1,65.38
271,3,1,5,0,0,4.99,1,65.38
271,4,0,5,0,0,0.26,1,65.38
271,0,0,5,0,0,0,1,65.38
271,1,0,6,0,0,5.43,1,65.38
271,2,0,6,1,1,4.81,1,65.38
271,3,0,6,0,0,4.99,1,65.38
